"","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_edu","wf_edu","hd_change_in_marital_status","hd_adj_income"
"114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",8,3853,4,0,14,2003,40,1,36,2,15,1,1,920,608,50,5,1,526,819,5,18,18,60000,20496,2,230,11,2,145,6,1,1,5,0,0,1,1,1,0,0,12,12,1,36800.472265858
"116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",8,2703,4,0,14,2003,41,1,46,2,8,1,1,232,786,50,5,1,43,19,5,15,7,69000,19000,1,175,0,1,125,4,1,1,1,2,99,1,1,1,5,99,17,14,1,42320.5431057367
"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",8,137,4,0,16,2003,65,2,0,0,0,4,4,0,0,0,5,3,0,0,0,0,40,0,0,4,268,1,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,0
"124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",8,4373,27,2,16,2003,45,1,0,0,0,4,1,472,859,40,5,2,0,0,0,0,7,17000,0,4,300,10,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,3,10426.8004753264
"127",8,2619,4,1,16,2003,44,1,36,2,4,1,1,462,859,43,5,1,43,729,1,40,5,42000,31000,2,170,2,2,132,2,1,1,5,0,1,5,1,5,0,1,12,12,1,25760.3305861006
"128",8,145,27,1,16,2003,29,1,22,2,1,1,1,913,868,20,5,1,0,0,5,40,2,14000,0,3,180,0,2,142,6,1,1,1,1,8,1,1,1,2,8,14,13,1,8586.77686203353
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",8,6476,4,6,16,2003,23,1,41,0,0,1,1,626,77,40,5,1,540,788,5,7,7,16000,14792,1,200,2,4,265,5,1,1,5,0,8,1,1,5,0,8,12,12,8,9813.45927089546
"131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",8,3880,4,0,17,2003,93,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,0,0,0,5,150,4,0,0,0,0,0,0,0,0,7,1,5,0,1,12,0,2,0
"133",8,3802,4,0,18,2003,81,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,35,0,0,2,180,5,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2,0
"134",8,5449,27,0,18,2003,46,1,0,0,0,4,1,913,617,60,5,2,0,0,0,0,4,44553,0,2,195,0,0,0,0,0,0,0,0,0,1,1,1,0,8,12,0,2,27326.1906810129
"135",8,5791,4,0,18,2003,50,1,49,1,3,1,1,22,77,50,5,1,201,819,5,12,2,0,42000,3,200,0,2,120,4,1,1,5,0,8,1,1,5,0,8,12,12,1,0
"136",8,4534,4,0,18,2003,51,1,0,0,0,4,6,673,29,40,5,2,0,0,0,0,4,13775,0,2,235,0,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2,8448.77509103656
"137",8,6122,4,1,18,2003,56,1,55,2,8,1,1,620,77,60,5,1,0,0,5,70,20,0,0,4,190,8,4,165,2,1,1,5,0,8,1,1,1,1,8,13,12,1,0
"138",8,6064,4,1,18,2003,31,1,34,2,1,1,1,21,18,40,5,1,272,789,5,40,3,0,1700,1,190,7,1,115,7,1,1,1,5,1,1,1,1,2,8,14,17,1,0
"139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",8,6687,50,0,18,2003,29,1,28,3,3,1,1,960,609,0,1,1,360,817,5,20,5,15000,16000,1,182,8,1,998,9,1,1,1,1,1,1,1,5,0,8,12,13,1,9200.1180664645
"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",8,5713,37,0,18,2003,32,1,30,3,6,1,1,380,947,40,5,1,472,497,5,15,3,35000,1750,1,200,0,1,125,7,1,1,5,0,0,1,1,5,0,0,12,12,1,21466.9421550838
"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",8,6239,4,0,18,2003,38,1,48,2,8,1,1,101,987,0,1,1,512,917,5,5,0,53056,24960,3,215,9,2,140,4,1,1,5,0,8,1,9,1,4,8,99,12,1,32541.4309422894
"149",8,7550,27,4,18,2003,33,1,23,0,0,1,5,0,0,0,1,1,0,0,5,2,10,0,0,2,227,0,2,165,7,1,1,5,0,99,1,3,5,0,0,9,12,5,0
"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",8,3905,4,1,19,2003,70,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,20,0,0,3,150,3,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,2,0
"157",8,4300,4,0,19,2003,51,1,0,0,0,2,1,600,27,60,5,2,0,0,0,0,2,0,0,1,300,6,0,0,0,0,0,0,0,0,1,1,5,0,0,12,0,2,0
"158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",8,251,9,0,22,2003,70,2,0,0,0,4,4,0,0,0,5,3,0,0,0,0,8,0,0,3,199,1,0,0,0,0,0,0,0,0,2,1,5,0,8,12,0,2,0
"165",8,5453,9,3,22,2003,45,2,0,1,14,4,1,232,786,35,5,3,0,0,0,0,20,14000,0,1,190,6,0,0,0,0,0,0,0,0,2,1,1,1,8,13,0,3,8586.77686203353
"166",8,5144,9,0,22,2003,38,1,29,2,3,1,3,636,77,40,5,1,313,819,5,2,8,18000,45000,2,200,6,3,999,4,2,1,1,2,8,2,1,5,0,8,12,14,1,11040.1416797574
"167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",8,5806,9,0,22,2003,38,2,0,1,13,4,1,54,699,40,5,3,0,0,0,0,3,42000,0,3,165,4,0,0,0,0,0,0,0,0,2,1,1,2,8,14,0,2,25760.3305861006
"169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",8,605,4,0,23,2003,53,2,0,0,0,4,1,35,827,44,5,3,0,0,0,0,2,84000,0,3,190,4,0,0,0,0,0,0,0,0,1,1,1,5,0,17,0,2,51520.6611722012
"174",8,5011,4,0,23,2003,33,2,0,0,0,2,1,52,447,45,5,3,0,0,0,0,1,73339,0,2,125,4,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2,44981.8305917627
"175",8,7190,4,2,23,2003,32,1,23,1,1,2,1,476,477,40,1,1,0,0,5,999,3,9999998,0,1,145,10,9,999,99,9,0,0,0,99,1,1,5,0,0,12,99,5,6133410.81762726
"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",8,1619,32,0,33,2003,84,2,0,0,0,3,4,0,0,0,5,3,0,0,0,0,20,0,0,3,125,8,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,0
"182",8,2024,4,0,36,2003,76,2,0,0,0,4,4,0,0,0,5,3,0,0,0,0,3,0,0,5,143,4,0,0,0,0,0,0,0,0,2,3,5,0,8,11,0,2,0
"183",8,5135,15,0,37,2003,56,1,56,0,0,1,5,0,0,0,5,1,584,699,5,10,10,0,47000,4,165,11,2,130,4,1,1,1,4,8,1,1,1,4,8,16,16,1,0
"184",8,1466,24,0,38,2003,57,1,56,0,0,1,1,5,947,45,5,1,313,948,5,10,1,36000,43000,2,260,2,2,150,8,1,1,1,4,8,1,1,1,4,8,16,16,1,22080.2833595148
"185",8,977,24,0,39,2003,58,1,55,0,0,1,1,14,389,48,5,1,500,389,5,18,4,0,7500,1,220,11,1,110,2,1,1,1,4,8,1,1,1,5,8,17,16,1,0
"186",8,5656,14,0,39,2003,36,2,0,0,0,4,1,470,549,0,5,3,0,0,0,0,2,55000,0,1,113,4,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2,33733.7662437032
"187",8,891,24,0,39,2003,32,1,30,2,2,1,1,385,947,50,5,1,873,527,5,20,5,39000,0,1,200,0,3,130,2,1,1,1,3,8,1,1,1,3,8,15,15,1,23920.3069728077
"188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",8,1330,15,0,39,2003,31,1,0,0,0,2,1,1,749,50,5,2,0,0,0,0,0,340000,0,1,151,6,0,0,0,0,0,0,0,0,4,1,1,3,99,15,0,2,208536.009506529
"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",8,1614,24,1,39,2003,37,1,33,2,1,1,1,470,517,40,5,1,42,829,5,9,2,150,1000,3,153,11,3,100,1,4,1,1,3,8,4,1,1,4,8,16,15,1,92.001180664645
"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",8,453,14,0,40,2003,70,1,69,0,0,1,4,913,17,13,5,1,0,0,5,20,1,6200,0,3,198,8,2,135,1,1,1,5,0,1,1,9,5,0,1,99,12,1,3802.71546747199
"195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",8,5004,14,1,40,2003,43,1,42,1,16,1,1,620,608,46,5,1,570,819,5,15,6,42000,22000,1,200,8,3,195,2,1,1,5,0,8,1,1,5,0,8,12,12,1,25760.3305861006
"197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",8,6565,1,0,40,2003,40,2,0,1,8,5,1,122,359,0,5,3,0,0,0,0,5,50000,0,3,205,8,0,0,0,0,0,0,0,0,1,1,1,0,1,12,0,2,30667.0602215483
"199",8,4588,14,1,40,2003,31,2,0,3,7,4,1,470,538,40,5,3,0,0,0,0,15,19500,0,2,200,5,0,0,0,0,0,0,0,0,1,1,1,2,1,14,0,2,11960.1534864038
"200",8,6957,14,5,40,2003,21,2,0,0,0,2,1,365,507,32,5,3,0,0,0,0,10,12284,0,2,135,3,0,0,0,0,0,0,0,0,1,1,1,4,0,16,0,8,7534.28335522999
"201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",8,6190,14,1,40,2003,41,1,0,0,0,4,1,999,999,0,5,2,0,0,0,0,2,9999999,0,3,200,10,0,0,0,0,0,0,0,0,1,2,5,0,8,10,0,2,6133411.43096846
"207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",8,928,14,2,40,2003,32,1,35,1,13,1,1,874,877,50,5,1,570,798,1,10,2,70000,13800,1,300,0,1,150,5,1,1,5,0,8,1,1,1,1,8,13,12,5,42933.8843101677
"209",8,6300,14,1,40,2003,31,1,41,1,17,2,1,471,717,0,5,1,0,0,5,5,0,12000,0,1,290,10,3,250,6,1,2,5,0,8,1,1,5,0,1,12,5,1,7360.0944531716
"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",8,478,14,0,40,2003,25,1,22,0,0,1,1,485,579,45,5,1,231,786,5,10,3,36000,16500,1,170,8,2,155,6,1,1,1,3,8,1,1,5,0,8,12,15,1,22080.2833595148
"212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",8,535,34,0,41,2003,65,2,0,0,0,4,4,0,0,0,5,3,0,0,0,0,5,0,0,5,323,1,0,0,0,0,0,0,0,0,1,3,5,0,0,8,0,2,0
"218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",8,7705,34,1,41,2003,47,1,44,0,0,1,1,471,426,80,5,1,912,618,5,15,4,26000,22000,3,310,8,3,250,4,1,1,5,0,97,1,3,5,0,97,11,12,1,15946.8713152051
"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",8,514,34,1,41,2003,40,2,0,0,0,5,5,0,0,0,5,3,0,0,0,0,15,0,0,5,250,4,0,0,0,0,0,0,0,0,1,3,5,0,8,10,0,2,0
"223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",8,3350,34,0,41,2003,23,1,22,0,0,1,3,720,877,40,1,1,524,688,5,12,2,15000,22900,3,300,0,3,218,5,1,1,5,0,8,1,3,5,0,8,11,12,1,9200.1180664645
